Country,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Mauritius,MUS,,,,,,,,,,,,,,,,,21.32721033,18.45464148,16.69773461,17.13509793,11.24023125,13.1689334,13.95651891,12.27674924,12.92986009,13.663746,13.62718117,12.98624421,11.70856328,11.12487456,10.88742394,9.968899237,10.01264675,9.150986768,8.666090102,9.198120028,9.063082662,8.30904372,8.127657173,5.301021057,6.092255333,6.504727293,5.537275013,5.487069426,5.597999232,5.282158169,4.906447705,4.375986928,4.074876695,3.880639987,3.641742191,3.703647697,3.657270622,3.375429985,3.259178395,3.153993847,3.187929111,3.11055449
Mexico,MEX,,,,,,13.14923077,12.09305921,11.74623494,10.92079019,10.44768473,12.12056306,12.00295918,10.94734513,11.53073806,11.47855556,11.13875455,10.61792852,10.5159708,10.26948224,9.182708605,8.305771812,8.296115554,7.429424372,7.823955478,8.635573954,9.131155705,9.478912011,8.74120407,7.257056005,7.110148527,7.180545488,6.882951342,6.111832043,5.100499868,4.616860562,4.424870707,4.868467241,4.450286752,4.15870216,3.68106669,3.323086312,3.403265348,3.278281855,3.387486496,3.339190436,3.073204185,3.07582586,3.181714703,3.160378789,3.2414941,3.219154517,3.088461653,3.173924884,3.13878371,3.135260044,3.200344552,3.353176427,3.421261448
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,42.15962441,,,,,,,,,,,,24.06714704,23.55225622,23.22693587,25.51931242,23.83852117,24.26655999,23.34353529,23.4795072,23.18632788,21.97205531,22.43964312,22.35469955,25.00488436,26.22820067,25.06063223,24.78094898,26.35130238,28.06367378,26.30949442,24.76459965,26.06010888,27.0794527,
Middle East & North Africa,MEA,,,,,,,,,,,,,,,,7.43960013,7.168021579,6.663301268,7.200740146,6.748496177,6.708065128,7.54483147,7.644059728,7.413124329,8.032374022,8.99627645,10.18309288,10.70700002,10.64818982,10.77936695,9.664590632,9.982464882,10.187559,9.497411221,9.843325679,9.217975475,8.924006929,7.803483391,8.872220941,7.93100894,6.740979584,6.951998568,6.810161662,6.581131513,5.995916724,5.486603067,5.445474748,5.178905823,4.355559583,5.110151247,4.633993324,4.353900782,4.469669581,4.999066177,4.999675355,5.394992118,5.384412124,6.074817235
Middle East & North Africa (excluding high income),MNA,,,,,,19.74645762,17.90331489,17.8896853,17.57825531,16.35738398,15.84656348,15.96389022,16.33621183,14.48913304,12.93817126,12.50193349,12.11403674,11.03172619,11.75826034,11.13102278,11.33487228,12.82200521,12.69473446,11.96471719,12.77261324,13.81875553,15.25229735,15.83474573,15.43477764,15.68486714,13.96219377,14.57947504,14.85556257,13.42475784,13.75549772,14.15532545,13.67843661,11.55388732,13.14922152,11.59852107,10.35401265,10.62774499,10.19176536,10.06247073,9.264667933,8.592235393,8.704779578,8.391108224,7.133637216,8.501654335,8.188518845,7.820254673,8.18973292,9.287434288,9.257875537,9.875103964,9.79536707,9.87654056
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,19.74645762,17.90331489,17.8896853,17.57825531,16.35738398,15.84656348,15.96389022,16.33621183,14.48913304,12.93817126,12.50193349,12.11403674,11.03172619,11.75826034,11.13102278,11.33487228,12.82200521,12.69473446,11.96471719,12.77261324,13.81875553,15.25229735,15.83474573,15.43477764,15.68486714,13.96219377,14.57947504,14.85556257,13.42475784,13.75903603,14.17210107,13.68319214,11.55486196,13.15952806,11.60532941,10.35884542,10.64322399,10.20636199,10.08329718,9.28044837,8.61487481,8.726776325,8.404426116,7.1397648,8.520730583,8.208132878,7.834208528,8.216375093,9.326114405,9.298299738,9.922680046,9.845320812,9.87654056
Middle income,MIC,27.94654757,33.32621233,34.20519661,34.38723846,33.37781965,30.93787941,30.25207145,31.35827026,30.83839127,28.92739969,27.39296616,26.54963526,25.97353777,26.49659109,26.37713641,25.24284847,24.90592075,23.9241985,22.71490891,23.14232408,22.55271184,23.04200999,23.07923709,23.20369881,22.91454185,21.46572581,20.98573297,20.54503298,20.26474995,19.30042906,19.51332503,18.41282861,16.6978875,15.78529632,15.86789184,15.25427875,15.08773815,14.21955903,13.9698053,13.30199068,12.24203789,12.05988575,11.83642968,11.4243295,11.06715891,10.19900952,9.64172734,9.488227915,9.504245941,9.573752448,9.176743003,9.10646061,8.942014066,8.950300787,8.808845769,8.82738152,8.770674421,8.42526127
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27296062,27.48409732,25.96409331,26.69892436,24.88074577,25.40956974,22.67034991,21.02182945,18.32801705,17.5868607,16.39985255,14.49875718,9.983050397,8.810997886,8.496645273,12.04337193,12.25905404,11.21660324,12.32016715,13.04724141,12.23988316,12.10979933,12.20843392
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,16.74278822,18.0364148,18.41536439,17.20092907,16.40070327,18.66952831,16.41756811,16.62938028,15.51500748,12.47383664,11.81156982,25.55710631,25.70936523,27.48261385,32.54282457,38.47700456,32.23688385,32.43336876,31.69783307,27.42253062,22.96888751,18.91912528,18.43951721,20.02977653,19.79796049,17.64367084,18.42796539,19.21512478,17.86443807,11.7325632,10.30735682,11.25802456,13.41406247,13.34122109,13.35614513,11.68175375,10.41891881
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30187792,10.81120523,10.92378228,9.914987339,9.261922058,8.757659805,8.2114001,7.229074715,7.440486548,8.268183892,7.678082871,8.072948254,7.452452887,8.034660111,8.099840366,8.061185734,7.472332049,7.616040886
Morocco,MAR,,,,,,23.44504021,21.0016488,21.7371562,22.42222893,19.33005033,19.93906398,21.86718786,21.25508674,20.82618193,20.65593321,17.89843729,19.25347058,16.38431704,18.91975197,17.91660622,15.12214362,10.6848451,12.91555411,12.62338381,12.12317088,13.29093273,15.70511066,11.76451577,14.20341997,14.35190177,15.09517541,17.49943674,14.04275721,13.06940743,17.25950772,13.49264985,18.4399801,14.63418013,16.11248841,13.86554305,11.87727963,13.19196193,13.20052173,13.92310593,13.16090455,11.81602994,13.60248084,10.86312603,11.95912179,13.02861922,12.94352454,13.11998751,12.3295604,13.38956681,11.67072284,12.79597403,12.0248711,13.05640264
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,33.90146492,32.30836876,31.69552388,35.51960155,29.02213557,47.61627472,41.80934078,42.33030303,40.44595965,43.69089608,34.10351508,36.15679559,31.51083245,35.1856253,31.99542419,32.89190086,31.84928293,31.41057706,27.81744721,24.29020547,20.11453912,19.1721674,23.98301088,23.81730506,23.29668759,23.45883114,24.56195512,24.66740265,26.85623341,27.90098013,27.34390236,26.29588429,25.23251542,24.08148941,22.75043769,22.94397028,22.5472432,21.8361223
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23864526,57.06919164,54.52833273,50.62056086,48.16509019,46.6872404,43.91895847,43.32276601,40.27509564,38.10812061,36.85307575,32.4961825,30.5901997,29.53372536,27.82971631,26.77179521,25.46388229,26.17895085
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,7.981307063,8.705046908,8.421301317,8.021310871,7.895459055,7.35737522,7.715142523,9.094076357,9.123008549,8.41739073,9.008763575,9.920835402,7.044659807,7.495841714,10.21231654,9.533679884,9.433597413,8.618725434,8.693092315,8.880059081,10.76832572,9.704244906,10.00310401,10.20531528,8.942945248,10.37898239,9.668046939,8.546890728,7.630066906,8.253227706,8.577791536,8.231879363,8.0544752,6.344460829,6.689280673,5.882835179,6.099139742,6.923418196
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.371817937,3.154279115,3.642533202,,
Nepal,NPL,,,,,,64.58407648,68.69300568,66.23538322,67.39160414,66.42454686,66.86815807,66.83821697,67.84646088,65.33252722,68.41817725,69.00609461,66.08600762,60.12152894,58.8688401,60.1620533,57.89902179,56.79862201,57.16728978,56.52251303,57.29880913,48.85802602,48.69715024,47.95033196,47.79210985,47.68956749,48.80289317,44.72338673,42.66526274,39.89594836,40.44170782,39.04140527,38.92765745,38.78073387,37.39300969,38.70148172,38.24389704,35.24763374,36.15029503,35.10587509,34.67635711,33.82489668,32.36648504,31.16441132,30.30571637,31.32265206,33.17937849,34.97915804,33.14800071,31.53460361,30.2671484,29.38294588,29.16985185,27.03708398
Netherlands,NLD,,,,,,,,,,5.929951148,5.106219321,4.744857982,4.690524384,4.620334228,3.992410797,4.274900759,4.268988429,3.615596445,3.490005164,3.456168779,3.403949545,3.820860001,3.926943195,3.756699383,3.733229777,3.754081573,3.876243006,3.830464073,3.783977275,4.094992172,3.964394996,3.853972226,3.594934519,3.147947472,3.174440027,3.067243292,2.8305041,2.92414806,2.511590871,2.276310271,2.240096773,2.169516841,2.022240602,2.001298673,1.798873533,1.789926486,1.882212385,1.754500391,1.58003514,1.488486576,1.714615083,1.508253633,1.584868344,1.715516555,1.658501858,1.624388952,1.642801943,1.860555834
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624209765,3.618932215,3.619411403,3.70268401,3.876145873,3.547264747,3.483644496,3.67491288,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,,,,,,,11.88841202,13.50247525,12.25296443,8.869940214,10.61185468,11.95247638,10.91466139,10.06176305,12.35763652,10.984659,9.673418768,8.421587985,8.581859179,9.577691506,8.852169991,7.316273532,7.505332454,7.709407034,7.925236149,7.583336616,8.367330824,8.241709127,8.713000237,7.742121169,7.572089157,7.672525494,7.269067109,7.014144364,7.333810243,8.906190023,9.086953819,6.945502696,6.64558276,6.357483922,5.622487495,6.17214372,8.091155283,7.241966701,7.87846652,8.641131768,8.156498985,7.237253531,8.575726966,6.265325837,5.486761103,,
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01922159,20.08038646,21.40552975,19.95677134,19.19095088,17.00021697,17.76550514,16.81332947,16.43011199,15.62590256,15.96882227,16.13789807,15.89966255,16.46133831,16.26278988,16.067651,16.9826368,18.88478839,17.61158347,16.49091121,16.70901738,15.96035263,14.92713251,15.46464033
Niger,NER,75.32407003,73.88716501,75.99760963,72.94795443,74.3240386,67.70391961,66.87473439,70.70632571,69.16820718,66.41938091,64.87511187,65.46078092,62.46013645,60.27145111,63.79496479,50.31146282,47.02771859,51.78719519,52.68034939,48.68450092,43.05660591,45.65180487,44.29864469,41.58055549,35.7713392,36.7428931,34.72853994,35.210848,35.35041061,34.07162501,35.25318448,39.16308055,38.75356808,38.47354907,40.79962981,40.18960344,38.93400144,38.86856863,42.62248374,40.72911408,37.83973758,40.00701262,39.56901111,39.64724409,20.11638145,24.72846723,42.88051738,40.96804213,43.2054983,39.2143529,40.89837679,38.25071836,38.08200247,35.8009882,36.70579346,35.96916007,39.02210678,39.65230873
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,26.2514017,29.6418398,32.49847188,36.99795449,36.20407761,37.22882482,35.03100133,39.15366876,30.51545392,29.95721155,29.61796513,26.145724,32.41318493,36.9353569,30.85820651,30.06238708,32.80606922,37.55083629,34.04622925,25.28781046,32.48573027,47.09550069,41.4586067,33.4409089,32.39289741,31.7504788,32.27112594,32.35888213,36.40151195,23.52450989,22.03278234,21.78523155,20.75862282,19.99025477,20.63189348,20.98310971,20.84522644
North America,NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33460784,1.213168941,1.1505912,1.149540243,1.128076876,0.96917308,1.12990152,1.251126214,1.139851852,1.02184007,1.083774047,1.159333731,1.056615084,1.155774005,1.34972563,1.2425852,1.411351865,1.236419155,1.069936278,1.014459914,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,,,,,,,,,,,5.101059762,5.074977891,4.587188052,4.445539068,4.393565591,4.115822612,4.403958821,4.434578763,4.228990356,3.78009938,3.626063925,3.619323147,3.418784394,2.959589198,3.070963462,2.859520414,3.128646378,3.196534751,3.085904795,2.905162742,2.984023684,2.910692114,2.62774369,2.609422492,2.603642491,2.589593863,2.227169592,2.061815926,2.264200579,2.051827406,1.8222863,1.588408428,1.52155423,1.308645954,1.387276295,1.404163621,1.40508425,1.239416323,1.127258552,1.298865827,1.567235562,1.343179213,1.126350877,1.313445453,1.440159661,1.534131508,2.133407678,2.000330403
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.224792465,2.091931804,1.960219496,1.902280283,1.847063251,1.748771126,1.727774959,1.751899175,1.579305569,1.472194442,1.466928405,1.467947173,1.40191912,1.494488266,1.566290539,1.524044912,1.590630505,1.490580802,1.437348734,1.384079462,
Oman,OMN,,74.23312883,61.19402985,60.28037383,60.18099548,60.61946903,58.67768595,36.8556701,19.18678526,16.1,15.54307116,13.42925659,12.07386364,9.858323495,3.236587511,2.789285113,2.06943345,2.54541587,3.243528448,3.125242342,2.545859349,2.476767739,2.533149286,2.93806354,2.921001674,2.772071031,3.427815583,3.50935618,3.833152427,3.24952825,2.586302833,2.632544487,2.335052946,2.396119577,2.532562962,2.775527124,2.504128151,2.619262665,2.828746714,2.632209772,2.242487268,2.334443063,2.320236543,2.206006107,1.936649303,1.616601121,1.401865893,1.377473458,1.116230608,1.476461008,1.382238336,1.255260317,1.157501611,1.301347522,1.27224899,1.642802899,1.969331361,
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.630306759,3.561920593,3.43491987,3.322139071,2.960943231,2.797962974,2.565821662,2.267476061,2.190577024,2.291210521,2.295415298,2.247446315,2.215753069,2.107803098,2.090361133,2.155093285,2.118175923,1.600047375
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,21.35131006,20.92736611,19.85164114,20.01666593,20.7168557,17.98170343,19.5661775,20.69179616,21.64073981,19.32673981,20.55133716,19.97314565,21.96003695,21.9265803,21.70727794,21.2803566,20.31558966,20.13889919,18.81882689,19.27863857,19.89786847,18.02400626,16.0055869,16.72162113,16.73503251,16.46394013,15.65508137,15.60014994,13.94714416,13.20289401,12.87876009,12.67728134,12.88594155,13.54094508,13.52418577,12.76353995,12.73335371,12.28070722,
Pakistan,PAK,43.68091153,42.38653796,40.75796612,39.61238858,38.88089713,37.24797478,34.33136378,35.34050071,36.32446407,34.14740875,33.43316356,32.15877344,33.17547813,32.75910956,32.3350954,29.86923822,29.03272101,29.36132889,28.66301316,27.75217938,26.50600411,27.46229388,28.44776694,27.27320143,24.89268882,25.69060756,25.03245551,23.63405512,23.15702464,23.91701006,23.0622831,22.9295266,23.42956047,22.34094825,22.92762045,23.42187937,23.19579581,24.48425079,25.30313827,25.16928551,24.13962899,22.45438283,21.74637868,21.726671,20.64948995,20.21966275,21.60797745,21.80047244,22.50026603,22.71733001,23.28158964,25.12918271,23.71024867,23.83211646,23.74454012,23.81706359,23.21519879,22.88088801
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.966017798,3.752915882,3.713909781,3.770850529,3.780198092,3.818586934,4.227928664,3.721111829,3.993592938,4.013030443,3.880033121,3.830947046,3.616118548,3.656645624,3.277769249,2.78586707,2.89739207,3.149264108
Panama,PAN,,,,,,,,,,,10.82753568,10.57112552,10.01956064,9.478755648,8.271748451,8.282838271,8.76046808,9.440934047,8.72367662,8.056248967,7.403760363,7.252131985,6.760746823,7.234276821,6.757089492,6.864776062,7.337061854,7.419783744,7.960473359,8.503860238,8.074135289,7.656276249,6.919693263,6.59005946,6.460789927,6.485933604,6.435148028,6.315491537,6.427343736,6.021101523,6.293273429,6.732166037,6.682700145,6.867910699,6.438375573,6.015579606,5.750459096,4.846703915,4.494664522,3.793229423,3.613065927,3.22939502,3.047575301,2.944490738,2.849850695,2.719288692,2.492646407,2.358688919
Papua New Guinea,PNG,,49.03934126,47.38421955,44.03409091,42.55319149,41.58802473,41.33486107,41.96246401,42.89011014,41.81228842,37.17903588,34.48549068,32.38043469,28.20596917,27.99570576,29.70183345,31.70365691,32.98421255,36.02722138,33.86009838,33.11865816,33.39280276,32.426252,32.67678413,37.36757042,33.76511143,32.18909147,29.86371194,29.14734551,28.11504744,28.9740589,25.97903262,24.47312337,27.56672351,32.36352458,33.81277544,31.64525292,35.03305271,33.69214209,34.25726649,33.96639208,34.41128094,37.99064819,38.34858793,35.96866281,,20.56321386,19.6085359,20.17644072,21.64433199,19.60931049,19.19938089,19.27341567,19.25986463,17.80479211,,,
Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0012444,14.94895785,16.71891273,18.16377199,18.44378131,18.36500941,16.42797776,15.42465507,15.2761609,14.68026588,13.69289677,13.98516249,17.01098844,18.77147842,18.07967992,17.60105163,19.49326899,21.52642617,17.26256513,20.3713117,20.09810936,16.32783974,19.5441656,18.54024338,17.38099824,18.12240908,18.08183017
Peru,PER,19.05451824,19.15635254,18.16816283,17.08367166,16.50746863,16.07628123,16.15678714,16.83248019,16.70975155,16.00105363,16.71561985,15.96055655,15.02058831,14.87420686,14.61005359,14.83788831,13.9689829,27.94337556,11.65864721,9.774950136,,,,,,,,,,,,7.78741509,7.78064173,8.214749373,8.41558547,8.038216243,8.504048493,8.048158549,8.378335158,8.264501734,8.069374917,7.893626696,7.523963236,7.312919344,6.934433062,6.854264623,6.60348433,6.705808385,7.160941146,7.403906656,6.827997236,7.100110137,6.725234241,6.666911913,6.794390297,7.041147351,7.004914943,
Philippines,PHL,26.94057691,26.77652044,26.85774982,27.41204481,26.53383886,27.15214219,27.14044537,27.36834225,29.20060332,29.9195451,29.52209791,30.30767293,29.45155564,30.55796133,31.05564167,30.33997221,29.26869532,28.71826251,28.21541534,27.44406111,25.11559022,24.89097857,23.34816207,22.3652517,24.75285091,24.57740482,23.9464794,24.00932094,22.96285452,22.69278314,21.90381504,20.98282788,21.820875,21.60429229,22.00365992,21.6268414,20.61782145,18.87233218,14.75983528,15.2111204,13.96678166,13.20227217,13.14558688,12.70429545,13.30543649,12.66480319,12.36913484,12.49673576,13.24346014,13.08068262,12.3143278,12.7211609,11.83370589,11.25246645,11.33098427,10.2601852,9.655167348,9.658481922
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535230922,5.126361828,4.462863768,3.841311798,3.219429456,3.093977233,3.220872464,2.694120651,2.581301053,3.266556778,2.897923002,2.669411043,3.006471007,2.535944805,2.485118874,2.565906823,2.831907094,2.664314099,2.873929851,2.613083501,2.202410592,2.379754627,1.677564056
Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.789829703,4.563358894,3.823026061,3.534014647,3.283921391,3.107813368,2.955751486,2.721135472,2.64887017,2.596339467,2.29543855,2.247762336,1.995804163,1.960843837,1.942959343,1.924852231,1.8213977,1.907232622,2.080247254,2.028823187,2.050264308,1.896990963,1.902681206
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.980225099,1.875472948,1.796876692,1.74885231,1.709893744,1.584841345,1.559596853,1.588846466,1.413777443,1.317197355,1.316057585,1.326836164,1.245589198,1.327772159,1.4152989,1.381672229,1.467587888,1.36864625,1.31422682,1.259155469,
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,24.7572501,26.16927653,27.07180756,28.42368835,27.21621205,27.98001969,26.92621887,29.22672824,27.16153725,25.86600414,28.64582845,26.379542,27.86828581,28.47568704,27.2002123,26.52014713,26.20993753,28.02725306,25.51794404,21.36109732,24.15885377,30.78608756,28.52960059,24.46945994,24.3648911,23.25392762,22.76543606,22.83170901,24.54917598,20.41679276,19.79152311,20.37542301,19.91133042,19.47641747,19.82958614,20.09602953,19.88636432
Puerto Rico,PRI,,,,,,,,,,,,3.125664093,2.964180189,2.600536959,3.720331043,3.303123818,3.183328502,2.67785973,2.94312584,2.723137255,2.634368008,2.298238247,2.314455805,2.265492053,1.798294595,1.759063935,1.693829427,1.711493478,1.516724905,1.524437879,1.418445788,1.391580415,1.212806194,1.113956233,0.930194356,0.746588339,0.828612883,1.324837577,1.098242812,1.069656472,1.084247137,0.885441652,0.760364964,0.806923667,0.600580314,0.570699794,0.559602961,0.480540824,0.553933991,0.588365665,0.835524909,0.792214021,0.803821797,0.826451928,0.846398779,0.828554393,0.80002285,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372799554,0.37593985,0.256795869,0.234640393,0.181799294,0.133258478,0.121835107,0.109942375,0.124647567,0.123319456,0.117906612,0.096610131,0.094254449,0.096078212,0.117230483,0.159687633,0.183087805,0.185220699
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.80906866,18.87109215,19.03901015,20.99142535,19.88540057,18.05346951,17.42312557,17.38169107,14.28287692,12.56862908,10.80020621,13.04560574,11.31579637,11.50426316,12.49825124,8.380150973,7.725206863,5.440779152,6.295551081,6.144388484,5.452854717,6.394254446,4.667505253,5.396890138,4.724807661,4.185090054,4.085713259,4.371591066
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60209424,15.46103695,13.77189846,7.263364019,7.557203778,6.109561032,6.692334617,6.549457117,5.869797225,5.103437785,6.580693316,5.751752081,5.875710005,5.571472141,5.502946052,4.904441948,4.255916006,3.861312471,3.77890321,3.753345661,4.084450652,3.343901223,3.385779136,3.200116745,3.160548664,3.53805053,4.127595836,4.183360648,4.014348306
Rwanda,RWA,,,,,,74.7917036,74.86692042,65.8510862,65.28338284,65.79065748,61.61891646,61.1785886,59.55947346,61.0245943,59.13528282,49.21356729,49.21609962,46.46098263,42.41825691,49.0381619,45.84683654,40.73711832,39.78374881,38.20267386,40.83752643,41.83583629,37.52634621,37.7091067,39.22077183,40.30891083,32.54599393,32.13270694,33.23761507,33.73489259,49.75874611,44.00044946,47.18929222,45.96095226,45.51746118,37.4367989,37.18671378,37.33609032,35.38654461,38.26104302,38.56080194,38.38802985,35.73279208,31.28322499,29.75690588,30.18801384,29.12242638,28.23009824,29.21966868,28.891371,28.75456418,28.00754295,29.30952494,30.95783893
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08274746,17.77812658,18.13490209,20.16169151,18.41417421,16.42762065,16.16182506,14.2879307,13.97631882,11.92862734,12.77994091,12.70210147,11.67243455,12.62570513,11.29305263,11.2704069,10.42193141,9.520185849,9.387308522,9.660031747,9.430261297,9.522192041,9.589887021,11.06422879
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74545009,11.35446173,11.05253244,10.81782418,9.511984807,9.386531705,9.716800936,9.477674521,10.81444855,11.26200613,11.30013136,11.50249454,12.0339597,11.37520817,12.04983763,11.87322749,11.48944858
Saudi Arabia,SAU,,,,,,,,,4.934996099,4.919251112,4.235887263,3.300555263,2.816057519,2.198397228,0.83552501,0.928706011,0.791360538,1.172372391,1.53735648,1.223872021,0.986333103,1.00342174,1.5936528,2.160712365,2.756441581,3.664188266,4.925470468,5.705899399,6.321875596,6.343382857,5.707276319,5.432814265,5.606803839,6.069505427,6.149576888,5.886147938,5.41274054,5.373805079,6.159247821,5.67955272,4.921054779,5.17120896,5.077337944,4.504505021,3.901129877,3.22082662,2.948584157,2.77015987,2.316854073,2.854111914,2.640277023,2.171427783,2.079346435,2.157306454,2.226975025,2.6193879,2.685622395,2.543488777
Senegal,SEN,22.11360101,22.48780215,21.40886224,22.1202708,22.5324316,23.72721059,24.25433879,22.21161059,24.17999492,21.90931443,22.52420663,19.60948882,23.04571956,21.14203895,22.30618565,28.27915253,28.25756643,25.63627239,19.75172956,22.43569058,17.88421559,19.9846308,20.5257674,16.43354717,17.80661848,20.62501278,21.25820199,21.83984404,18.62700591,20.58137608,17.90867016,18.11393073,16.63914449,18.65237552,17.27933322,18.93841454,17.81111089,17.64358596,17.29878294,16.69880239,16.86102992,16.34434062,13.61900679,15.11242183,13.70323468,14.61155667,12.93743471,11.88239071,13.98141752,15.23537692,15.2905445,12.74665054,13.70525288,13.69653049,13.46186567,14.7722023,15.19346949,15.41829883
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70435956,19.85245488,19.00907893,16.88998834,19.29063987,18.34420748,17.82050409,12.90675869,11.38379393,11.72504124,9.978330122,9.499527077,8.282376508,8.687979642,8.044293537,8.526001902,8.997858059,7.53298095,7.881524921,7.732599481,6.77284978,6.485026,6.008895835
Seychelles,SYC,,,,,,,,,,,,,,,,,9.621849314,9.164639092,8.406186954,7.296190594,6.837243869,7.820486608,6.397028477,7.744989425,6.450706863,5.751514649,6.013163532,5.294084988,4.73164102,4.294015107,4.809109857,4.777536488,3.82676031,4.174132595,4.131088883,4.173381265,3.895688345,3.491659599,2.630181489,3.10068203,2.829248854,2.825866279,2.885621599,2.636895547,3.457136596,3.254551734,2.980658674,2.746664742,2.568828031,2.256942686,2.260877403,2.221376932,2.044813074,2.667338884,2.369696672,2.045977434,2.009641488,
Sierra Leone,SLE,,,,,34.83705024,31.04791586,30.96569724,34.22406968,32.43194476,26.76356162,25.99386478,28.47093713,29.67782653,29.46220979,32.22527413,35.66807667,38.61644228,36.38148525,31.97070148,30.01938126,30.37646041,29.3298251,33.59301963,36.56521507,38.57849423,42.79258452,34.73005578,42.46344301,43.31348188,42.50861916,44.02862196,36.7450502,35.88728794,40.30245175,37.39516068,39.95456184,45.21014645,57.39560378,59.40206996,59.86649046,55.01416209,45.13635403,46.21424623,46.35657463,48.48605626,49.39145138,50.29408713,52.17604718,53.65350832,55.26088268,52.94268026,54.59346587,50.59211664,47.98330898,51.79252867,58.65189371,58.20874133,60.29595521
Singapore,SGP,3.705077672,3.513270932,3.591488015,3.251656101,3.33345517,3.07155791,3.27292238,3.046462513,3.051142746,2.81371217,2.566371681,2.585870836,2.213893174,2.288062992,2.012527594,2.155448718,2.043741126,1.99197583,1.665748523,1.549489023,1.509855626,1.463517517,1.343840706,1.179049978,1.070692053,0.922008921,0.717672314,0.551178507,0.417539664,0.356393856,0.323370772,0.250009229,0.197262802,0.172671562,0.17295511,0.144731741,0.149857316,0.132864006,0.111405233,0.111247939,0.092120881,0.082638377,0.071311469,0.061421645,0.055958114,0.055075115,0.049013137,0.042986207,0.041620646,0.040949339,0.036728997,0.034542245,0.033172299,0.033966491,0.034984017,0.031095003,0.029934187,0.026470907
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06069915,4.776391033,4.618786159,4.688795811,4.021965552,3.945098943,4.486351195,4.540966134,3.988214184,3.643655882,3.220065531,3.21277193,3.603085057,3.701760725,3.023237205,2.554865771,3.058866622,3.234017041,3.619861935,4.036925031,3.387079187,3.323899167,3.251865337
